0.08900000000000001 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.08800000000000001, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.037000000000000005, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.036000000000000004, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.03500000000000001, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.03400000000000001, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.03300000000000001, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.03200000000000001, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.031000000000000007, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.028999999999999998, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.027999999999999997, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.027, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.026, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.024999999999999998, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.024, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.023, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.022, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.020999999999999998, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.019000000000000003, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.018000000000000002, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.017000000000000005, 5.550900827793629323057076455625186113194338236264514847841453551691421795746982*10^-01
0.016000000000000004, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.015000000000000003, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.014000000000000004, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.013000000000000005, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.012000000000000004, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.011000000000000005, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.009000000000000008, 2.157864974923129891879957197203210271054059416795864422582164249369385001022942*10^01
0.008000000000000009, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.007000000000000009, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.006000000000000009, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.005000000000000009, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.004000000000000009, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0030000000000000087, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0020000000000000087, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0010000000000000096, 9.551209333279477442314527816449715851097275497888002126983735863401589776706175*10^03
0.008900000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0088, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.008700000000000001, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.008600000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0085, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.008400000000000001, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.008300000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0082, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.008100000000000001, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0079, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0078000000000000005, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0077, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0076, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0075, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0074, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0073, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0072, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0071, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0069, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0068000000000000005, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0067, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0066, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.006500000000000001, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0064, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0063, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0062, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0061, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0059, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0058000000000000005, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0057, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0056, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0055, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0054, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0053, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0052, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0051, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0049, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0048000000000000004, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0047, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0046, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0045000000000000005, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0044, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0043, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0042, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0041, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0039000000000000003, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0038, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0037, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0036, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0035, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0034000000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0033, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0032, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0031000000000000003, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0029000000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0028, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0027, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0026, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0025, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0024000000000000002, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0023, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0022, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0021000000000000003, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0019, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0018, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0017000000000000001, 4.260244271165680470826628498514557879392358211529142028731558391617550759242509*10^01
0.0016, 3.494453105726989148481512093842573604448091181601963180439733461409140800062409*10^03
0.0015, 4.595681510736465297330466089686469131080061450480335393778879526969519057349752*10^03
0.0014000000000000002, 5.42160281449360692652210847674220750146912652137467577242368544588588970982516*10^03
0.0013, 6.522831219503153754733091761136839369921887444135190523001616866929467309604935*10^03
0.0012000000000000001, 7.348752523260325440192713596638594941803100323355637004367560688256422747429948*10^03
0.0011, 8.449980928269897580520010768673622521523327007217082561992600078813021490045224*10^03
0.0009000000000000008, 1.03771306370366659270987436583981533939065994331655204694095545669117909260883*10^04
0.0008000000000000009, 1.147835904204625409572744633168829981420794528474226041244474259372077050155685*10^04
0.000700000000000001, 1.230428034580344727281126376546567165993288970024282954640446637611396514117368*10^04
0.0006000000000000009, 1.340550875081304029207995671917808532443045543063802051228405478915713918429089*10^04
0.0005000000000000009, 1.450673715582263522524443586726317359033487333124893473606602407772344281359784*10^04
0.00040000000000000094, 1.533265845957983243303848158839889807150722028910712026447758981684565254878834*10^04
0.0003000000000000009, 1.643388686458942980634341418382608199073957046866705156706971617332006132838562*10^04
0.00020000000000000085, 1.725980816834662852736204575546341206919866508478001989066637320384440259739707*10^04
0.00010000000000000091, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
0.00089, 1.065243773828906263088523538599337169077761711684929287349534830592074032873174*10^04
0.0008799999999999999, 1.065243773828906263088523538599337169077761711684929287349534830592074032873174*10^04
0.00087, 1.065243773828906263088523538599337169077761711684929287349534830592074032873174*10^04
0.00086, 1.092774483954145957161846263890288320957314790283814449929940215669767482458401*10^04
0.00085, 1.092774483954145957161846263890288320957314790283814449929940215669767482458401*10^04
0.0008399999999999999, 1.092774483954145957161846263890288320957314790283814449929940215669767482458401*10^04
0.00083, 1.120305194079385673183002861237078145558375526685532467424751669345499419877316*10^04
0.00082, 1.120305194079385673183002861237078145558375526685532467424751669345499419877316*10^04
0.00081, 1.120305194079385673183002861237078145558375526685532467424751669345499419877316*10^04
0.00079, 1.147835904204625409572744633168829981420794528474226041244474259372077050155685*10^04
0.00078, 1.175366614329865164899786377436187218958814176661721278073883633637904131637142*10^04
0.0007700000000000001, 1.175366614329865164899786377436187218958814176661721278073883633637904131637142*10^04
0.00076, 1.175366614329865164899786377436187218958814176661721278073883633637904131637142*10^04
0.00075, 1.202897324455104937863874185013498725445746590461340149222017163398333377207262*10^04
0.00074, 1.202897324455104937863874185013498725445746590461340149222017163398333377207262*10^04
0.0007300000000000001, 1.202897324455104937863874185013498725445746590461340149222017163398333377207262*10^04
0.00072, 1.230428034580344727281126376546567165993288970024282954640446637611396514117368*10^04
0.00071, 1.230428034580344727281126376546567165993288970024282954640446637611396514117368*10^04
0.0006900000000000001, 1.257958744705584532071299340222147626203221514542319646085980933846363174126638*10^04
0.00068, 1.257958744705584532071299340222147626203221514542319646085980933846363174126638*10^04
0.0006700000000000001, 1.285489454830824351246689698235795276805114851988658608135902064545494196813738*10^04
0.0006600000000000001, 1.285489454830824351246689698235795276805114851988658608135902064545494196813738*10^04
0.0006500000000000001, 1.285489454830824351246689698235795276805114851988658608135902064545494196813738*10^04
0.00064, 1.313020164956064183902432634169406623636530871275472146961068946995879729301577*10^04
0.0006300000000000001, 1.313020164956064183902432634169406623636530871275472146961068946995879729301577*10^04
0.0006200000000000001, 1.313020164956064183902432634169406623636530871275472146961068946995879729301577*10^04
0.0006100000000000001, 1.340550875081304029207995671917808532443045543063802051228405478915713918429089*10^04
0.00059, 1.340550875081304029207995671917808532443045543063802051228405478915713918429089*10^04
0.00058, 1.368081585206543886399699508743546449548410852904541994049170506044708878982492*10^04
0.0005700000000000001, 1.368081585206543886399699508743546449548410852904541994049170506044708878982492*10^04
0.0005600000000000001, 1.368081585206543886399699508743546449548410852904541994049170506044708878982492*10^04
0.00055, 1.395612295331783754774124080331285868679527082770842094283929205408835347029315*10^04
0.00054, 1.395612295331783754774124080331285868679527082770842094283929205408835347029315*10^04
0.0005300000000000001, 1.423143005457023633682279984112784766547591305007949239759460920858346604196286*10^04
0.0005200000000000001, 1.423143005457023633682279984112784766547591305007949239759460920858346604196286*10^04
0.00051, 1.423143005457023633682279984112784766547591305007949239759460920858346604196286*10^04
0.00049, 1.450673715582263522524443586726317359033487333124893473606602407772344281359784*10^04
0.00048, 1.450673715582263522524443586726317359033487333124893473606602407772344281359784*10^04
0.00047, 1.478204425707503420745569290454476207218103843041300939512563378831198646184914*10^04
0.00046, 1.478204425707503420745569290454476207218103843041300939512563378831198646184914*10^04
0.00045, 1.478204425707503420745569290454476207218103843041300939512563378831198646184914*10^04
0.00044, 1.50573513583274332783120508962244742150269528510047777397907085859223574717396*10^04
0.00043000000000000004, 1.50573513583274332783120508962244742150269528510047777397907085859223574717396*10^04
0.00042, 1.50573513583274332783120508962244742150269528510047777397907085859223574717396*10^04
0.00041, 1.533265845957983243303848158839889807150722028910712026447758981684565254878834*10^04
0.00039000000000000005, 1.560796556083223166719686141390467936605620424621776984495136710055221218589107*10^04
0.0003800000000000001, 1.560796556083223166719686141390467936605620424621776984495136710055221218589107*10^04
0.00037000000000000005, 1.560796556083223166719686141390467936605620424621776984495136710055221218589107*10^04
0.0003600000000000001, 1.588327266208463097665677339987307621835867658542785659211016799331955723203999*10^04
0.00035000000000000005, 1.588327266208463097665677339987307621835867658542785659211016799331955723203999*10^04
0.0003400000000000001, 1.588327266208463097665677339987307621835867658542785659211016799331955723203999*10^04
0.0003300000000000001, 1.615857976333703035756929390773055364549376638457295025976969711243605732060925*10^04
0.0003200000000000001, 1.615857976333703035756929390773055364549376638457295025976969711243605732060925*10^04
0.00031000000000000005, 1.615857976333703035756929390773055364549376638457295025976969711243605732060925*10^04
0.00029, 1.643388686458942980634341418382608199073957046866705156706971617332006132838562*10^04
0.00028000000000000003, 1.6709193965841829319624792835617894969448881674208478581312147861457761224162*10^04
0.00027, 1.6709193965841829319624792835617894969448881674208478581312147861457761224162*10^04
0.00026000000000000003, 1.6709193965841829319624792835617894969448881674208478581312147861457761224162*10^04
0.00025, 1.698450106709422889427657475449887682837300965515048867196630020609763545288343*10^04
0.00024000000000000003, 1.698450106709422889427657475449887682837300965515048867196630020609763545288343*10^04
0.00023000000000000003, 1.698450106709422889427657475449887682837300965515048867196630020609763545288343*10^04
0.00022000000000000003, 1.725980816834662852736204575546341206919866508478001989066637320384440259739707*10^04
0.00021, 1.725980816834662852736204575546341206919866508478001989066637320384440259739707*10^04
0.00018999999999999998, 1.753511526959902821612892118409070110169242263159072090572071100406737723094133*10^04
0.00017999999999999998, 1.753511526959902821612892118409070110169242263159072090572071100406737723094133*10^04
0.00016999999999999999, 1.753511526959902821612892118409070110169242263159072090572071100406737723094133*10^04
0.00015999999999999999, 1.781042237085142795799509168989212784907696857823471037089528592890917550311971*10^04
0.00015, 1.781042237085142795799509168989212784907696857823471037089528592890917550311971*10^04
0.00014, 1.808572947210382775053567089566223081461753179367720342051292110874356814054214*10^04
0.00013, 1.808572947210382775053567089566223081461753179367720342051292110874356814054214*10^04
0.00011999999999999998, 1.808572947210382775053567089566223081461753179367720342051292110874356814054214*10^04
0.00010999999999999998, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
9.000000000000005*10^-5, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
8.000000000000005*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.000000000000005*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.000000000000004*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
5.000000000000004*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.0000000000000044*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.000000000000005*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.000000000000004*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.000000000000004*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
8.900000000000001*10^-5, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
8.800000000000001*10^-5, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
8.7*10^-5, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
8.6*10^-5, 1.83610365733562275914712083175793909207122251550800975554919782280607419304777*10^04
8.5*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
8.400000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
8.300000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
8.2*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
8.1*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.900000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.800000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.7*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.6*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.500000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.400000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.300000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.2*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
7.1*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.900000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.800000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.7*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.6*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.500000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.400000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.300000000000001*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.2*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
6.1000000000000005*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
5.9000000000000004*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
5.8*10^-5, 1.863634367460862747865694703963901150603450275690707384428543088950905463331002*10^04
5.7*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.6*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.5*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.4*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.3*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.2000000000000004*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
5.1*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.9000000000000005*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.8*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.7000000000000004*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.6*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.5*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.4*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.3*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.2000000000000004*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
4.1*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.9000000000000006*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.8*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.7000000000000005*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.6*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.5000000000000004*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.4*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.3*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.2000000000000005*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
3.1*10^-5, 1.891165077586102741007301967905269446826600969588016567315877624349825520365621*10^04
2.900000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.800000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.7000000000000013*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.6000000000000012*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.500000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.400000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.300000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.2000000000000013*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.100000000000001*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.8999999999999998*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.7999999999999997*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.7*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.6*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.4999999999999999*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.3999999999999998*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.2999999999999998*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.1999999999999999*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.0999999999999998*10^-5, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
8.999999999999999*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
8.0*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
6.999999999999999*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
5.999999999999999*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
4.999999999999999*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
3.999999999999999*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
2.9999999999999992*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
1.9999999999999995*10^-6, 5.512504648794525053011928529638591155167066550662180248033149249120040366640806*10^04
9.99999999999999*10^-7, 3.423544482733474357039412996539790259425930929841632826486581558340768441828376*10^05
8.9*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
8.8*10^-6, 1.918695787711342738381548840009860436289539417899630393670800984014584077276109*10^04
